Category,State/ UT Name,Year,Vegetable,Area,Production
State,Goa,2012-13,Total,6.7,80.5
State,Gujarat,2012-13,Total,537.6,10520.7
State,Haryana,2012-13,Total,360.3,5011.3
State,Himachal Pradesh,2012-13,Total,79.5,1521.1
State,Jammu & Kashmir,2012-13,Total,63.1,1395.5
State,Jharkhand,2012-13,Total,321.5,4325.4
State,Karnataka,2012-13,Total,436.6,7841.9
State,Kerala,2012-13,Total,146.1,3446.9
State,Madhya Pradesh,2012-13,Total,612.8,12574
State,Maharashtra,2012-13,Total,474,8008
State,Manipur,2012-13,Total,21.7,219.8
State,Meghalaya,2012-13,Total,40.5,403.4
State,Mizoram,2012-13,Total,39.3,236.7
State,Nagaland,2012-13,Total,26,207.7
State,Odisha,2012-13,Total,688.1,9464
State,Punjab,2012-13,Total,184.1,3782.6
State,Rajasthan,2012-13,Total,224.4,873.5
State,Sikkim,2012-13,Total,25.6,132.5
State,Tamil Nadu,2012-13,Total,277.8,7897.9
State,Telangana,2012-13,Total,0,0
State,Tripura,2012-13,Total,45.1,754.1
State,Uttarakhand,2012-13,Total,88,1059.6
State,Uttar Pradesh,2012-13,Total,912.7,19571.6
State,West Bengal,2012-13,Total,1348,25466.8
Union Territory,Union Territory (Total),2012-13,Total,0,0
Union Territory,Dadra & Nagar Haveli,2012-13,Total,6.4,44.2
Union Territory,Chandigarh,2012-13,Total,0,0
Union Territory,D. & N. Haveli,2012-13,Total,1.1,5.5
Union Territory,Daman & Diu,2012-13,Total,0,0
Union Territory,Delhi,2012-13,Total,27.9,439.3
Union Territory,Lakshadweep,2012-13,Total,0.3,0.3
Union Territory,Puducherry,2012-13,Total,1.5,25
Total,Total,2012-13,Total,9205.2,162186.6
State,Andhra Pradesh,2013-14,Total,439.6,8149.8
State,Arunachal Pradesh,2013-14,Total,1.4,35
State,Assam,2013-14,Total,281.4,3031.9
State,Bihar,2013-14,Total,809.8,15097.8
State,Chhattisgarh,2013-14,Total,403.4,5465.9
State,Goa,2013-14,Total,7,79.9
State,Gujarat,2013-14,Total,582.3,11571.2
State,Haryana,2013-14,Total,373.2,5565.9
State,Himachal Pradesh,2013-14,Total,86.6,1635.9
State,Jammu & Kashmir,2013-14,Total,63.1,1395.5
State,Jharkhand,2013-14,Total,313.6,4238.1
State,Karnataka,2013-14,Total,418.7,7500.7
State,Kerala,2013-14,Total,147.7,3572.7
State,Madhya Pradesh,2013-14,Total,628.7,13019.3
State,Maharashtra,2013-14,Total,726,10161.8
State,Manipur,2013-14,Total,25.2,271
State,Meghalaya,2013-14,Total,43.6,515.3
State,Mizoram,2013-14,Total,41.1,254.1
State,Nagaland,2013-14,Total,38.6,492.4
State,Odisha,2013-14,Total,677.3,9433.7
State,Punjab,2013-14,Total,191,3936.2
State,Rajasthan,2013-14,Total,148.9,1114.1
State,Sikkim,2013-14,Total,26.1,134.5
State,Tamil Nadu,2013-14,Total,289.7,8678.8
State,Telangana,2013-14,Total,220.9,3647.3
State,Tripura,2013-14,Total,46.7,780.5
State,Uttarakhand,2013-14,Total,88.3,1016.8
State,Uttar Pradesh,2013-14,Total,859.4,18545
State,West Bengal,2013-14,Total,1380.3,23045
Union Territory,Union Territory (Total),2013-14,Total,0,0
Union Territory,Dadra & Nagar Haveli,2013-14,Total,6.9,51.8
Union Territory,Chandigarh,2013-14,Total,0,0
Union Territory,D. & N. Haveli,2013-14,Total,1.1,5.5
Union Territory,Daman & Diu,2013-14,Total,0,0
Union Territory,Delhi,2013-14,Total,27.3,436.9
Union Territory,Lakshadweep,2013-14,Total,0.3,0.3
Union Territory,Puducherry,2013-14,Total,0.9,16.3
Total,Total,2013-14,Total,9396.1,162896.9
State,Andhra Pradesh,2014-15,Total,354.9,6445.6
State,Arunachal Pradesh,2014-15,Total,1.7,41
State,Assam,2014-15,Total,296.2,4752.1
State,Bihar,2014-15,Total,842,14467.2
State,Chhattisgarh,2014-15,Total,418.6,5739.5
State,Goa,2014-15,Total,7.2,82
State,Gujarat,2014-15,Total,578.4,11543.3
State,Haryana,2014-15,Total,368.4,5291.5
State,Himachal Pradesh,2014-15,Total,83.7,1585.4
State,Jammu & Kashmir,2014-15,Total,63.1,1395.5
State,Jharkhand,2014-15,Total,316.7,4279.3
State,Karnataka,2014-15,Total,462.9,8564.8
State,Kerala,2014-15,Total,115.4,2882.5
State,Madhya Pradesh,2014-15,Total,677.6,14315.4
State,Maharashtra,2014-15,Total,580.5,8136.3
State,Manipur,2014-15,Total,27.8,297.7
State,Meghalaya,2014-15,Total,44.6,534
State,Mizoram,2014-15,Total,44,273.8
State,Nagaland,2014-15,Total,38.6,492.4
State,Odisha,2014-15,Total,668.8,9425.1
State,Punjab,2014-15,Total,197.1,4066.2
State,Rajasthan,2014-15,Total,163.8,1270.1
State,Sikkim,2014-15,Total,26.1,134.4
State,Tamil Nadu,2014-15,Total,238.2,5682.8
State,Telangana,2014-15,Total,184.5,3042.3
State,Tripura,2014-15,Total,48.1,806.4
State,Uttarakhand,2014-15,Total,91,1085.5
State,Uttar Pradesh,2014-15,Total,1134,23575.6
State,West Bengal,2014-15,Total,1387.2,26354.6
Union Territory,Union Territory (Total),2014-15,Total,0,0
Union Territory,Dadra & Nagar Haveli,2014-15,Total,6.7,50.9
Union Territory,Chandigarh,2014-15,Total,0,0
Union Territory,D. & N. Haveli,2014-15,Total,1.1,5.5
Union Territory,Daman & Diu,2014-15,Total,0.1,3.6
Union Territory,Delhi,2014-15,Total,22.8,391.9
Union Territory,Lakshadweep,2014-15,Total,0.3,0.7
Union Territory,Puducherry,2014-15,Total,1.5,43.7
Total,Total,2014-15,Total,9493.7,167058.5
